"Date"	"Value"	"Out4Desv"
2007-09-11	20.4	NA
2007-09-12	20.8	NA
2007-09-13	22.2	NA
2007-09-14	19.6	NA
2007-09-15	20.8	NA
2007-09-16	19.4	NA
2007-09-17	20.8	NA
2007-09-18	20.8	NA
2007-09-19	21	NA
2007-09-20	20.6	NA
2007-09-21	20	NA
2007-09-22	21	NA
2007-09-23	19.4	NA
2007-09-24	20	NA
2007-09-25	19.2	NA
2007-09-26	19.2	NA
2007-09-27	20	NA
2007-09-28	19.8	NA
2007-09-29	21	NA
2007-09-30	20.2	NA
2007-10-01	19.2	NA
2007-10-02	19.2	NA
2007-10-03	NA	NA
2007-10-04	20.6	NA
2007-10-05	19.2	NA
2007-10-06	20.2	NA
2007-10-07	19.8	NA
2007-10-08	20.8	NA
2007-10-09	19.4	NA
2007-10-10	19	NA
2007-10-11	20.4	NA
2007-10-12	19	NA
2007-10-13	20	NA
2007-10-14	19.8	NA
2007-10-15	20.4	NA
2007-10-16	20	NA
2007-10-17	20.8	NA
2007-10-18	20	NA
2007-10-19	19.2	NA
2007-10-20	19.8	NA
2007-10-21	19	NA
2007-10-22	20.4	NA
2007-10-23	21	NA
2007-10-24	20.6	NA
2007-10-25	19.8	NA
2007-10-26	19.4	NA
2007-10-27	18.6	NA
2007-10-28	20.2	NA
2007-10-29	20	NA
2007-10-30	NA	NA
2007-10-31	NA	NA
2007-11-01	19.8	NA
2007-11-02	19.8	NA
2007-11-03	19	NA
2007-11-04	19.4	NA
2007-11-05	20.4	NA
2007-11-06	19.8	NA
2007-11-07	20.2	NA
