"Date"	"Value"	"Out4Desv"
2007-06-22	NA	NA
2007-06-23	31.6	NA
2007-06-24	30	NA
2007-06-25	31	NA
2007-06-26	28	NA
2007-06-27	29.8	NA
2007-06-28	32	NA
2007-06-29	29.2	NA
2007-06-30	NA	NA
2007-07-01	29.8	NA
2007-07-02	NA	NA
2007-07-03	30.8	NA
2007-07-04	31.6	NA
2007-07-05	NA	NA
2007-07-06	32.4	NA
2007-07-07	31	NA
2007-07-08	30	NA
2007-07-09	29.8	NA
2007-07-10	30.2	NA
2007-07-11	31.6	NA
2007-07-12	NA	NA
2007-07-13	32	NA
2007-07-14	NA	NA
2007-07-15	32.2	NA
2007-07-16	29.6	NA
2007-07-17	31	NA
2007-07-18	31.4	NA
2007-07-19	NA	NA
2007-07-20	NA	NA
2007-07-21	NA	NA
2007-07-22	30.4	NA
2007-07-23	30.2	NA
2007-07-24	29.6	NA
2007-07-25	31	NA
2007-07-26	NA	NA
2007-07-27	31.2	NA
2007-07-28	NA	NA
2007-07-29	31.2	NA
2007-07-30	30.8	NA
2007-07-31	31.6	NA
2007-08-01	32	NA
2007-08-02	32.4	NA
2007-08-03	31.4	NA
2007-08-04	30.2	NA
2007-08-05	NA	NA
2007-08-06	30.8	NA
2007-08-07	30.6	NA
2007-08-08	NA	NA
2007-08-09	27.4	NA
2007-08-10	29.6	NA
2007-08-11	NA	NA
2007-08-12	NA	NA
2007-08-13	31.2	NA
2007-08-14	NA	NA
2007-08-15	30.6	NA
2007-08-16	NA	NA
2007-08-17	31	NA
2007-08-18	30.2	NA
2007-08-19	NA	NA
2007-08-20	31.8	NA
2007-08-21	30.4	NA
2007-08-22	29.8	NA
2007-08-23	30.4	NA
2007-08-24	NA	NA
2007-08-25	27.2	NA
2007-08-26	30	NA
2007-08-27	31.4	NA
2007-08-28	31	NA
2007-08-29	29	NA
2007-08-30	30.2	NA
2007-08-31	NA	NA
2007-09-01	NA	NA
2007-09-02	30.4	NA
2007-09-03	NA	NA
2007-09-04	30.4	NA
2007-09-05	29.6	NA
2007-09-06	NA	NA
2007-09-07	30	NA
2007-09-08	NA	NA
2007-09-09	NA	NA
2007-09-10	32	NA
2007-09-11	31.8	NA
2007-09-12	32.4	NA
2007-09-13	31	NA
2007-09-14	NA	NA
2007-09-15	32	NA
2007-09-16	28.2	NA
2007-09-17	30.8	NA
2007-09-18	31.6	NA
2007-09-19	30.8	NA
2007-09-20	31.2	NA
2007-09-21	31.2	NA
2007-09-22	NA	NA
2007-09-23	31.2	NA
2007-09-24	30	NA
2007-09-25	30.4	NA
2007-09-26	NA	NA
2007-09-27	31.8	NA
2007-09-28	31.2	NA
2007-09-29	NA	NA
2007-09-30	30.8	NA
2007-10-01	32	NA
2007-10-02	32	NA
2007-10-03	NA	NA
2007-10-04	31.4	NA
2007-10-05	31.2	NA
2007-10-06	NA	NA
2007-10-07	31.2	NA
2007-10-08	NA	NA
2007-10-09	32	NA
2007-10-10	31	NA
2007-10-11	29.8	NA
2007-10-12	26.2	NA
2007-10-13	27.2	NA
2007-10-14	29.6	NA
2007-10-15	NA	NA
2007-10-16	30.4	NA
2007-10-17	NA	NA
2007-10-18	32.2	NA
2007-10-19	NA	NA
2007-10-20	NA	NA
2007-10-21	NA	NA
2007-10-22	29.8	NA
2007-10-23	30.8	NA
